title,price,district,location,link
2-комнатная квартира · 71.58 м² · 13/14 этаж,38 900 000 〒,Анет Баба 4,"Нура р-н, Анет Баба 4",https://krisha.kz/a/show/761719978
3-комнатная квартира · 91.1 м² · 9/16 этаж,56 000 000 〒,Сыганак 22/1 — Анет баба,"Нура р-н, Сыганак 22/1 — Анет баба",https://krisha.kz/a/show/761031362
3-комнатная квартира · 68.67 м²,от 39 073 230 〒,Е-15 5,"Нура р-н, Е-15 5",https://krisha.kz/a/show/762069301
1-комнатная квартира · 46 м² · 3/12 этаж,28 500 000 〒,Анет баба 9/1а,"Есильский р-н, Анет баба 9/1а",https://krisha.kz/a/show/760160202
2-комнатная квартира · 58.14 м²,от 27 035 100 〒,Сыганак 12,"Нура р-н, Сыганак 12",https://krisha.kz/a/show/699979993
2-комнатная квартира · 70 м² · 5/9 этаж,45 999 999 〒,Алихана Бокейханова 11 A — Алихан Бокейханова 11 А,"Есильский р-н, Алихана Бокейханова 11 A — Алихан Бокейханова 11 А",https://krisha.kz/a/show/760778216
1-комнатная квартира · 35.5 м² · 1/5 этаж,14 500 000 〒,Жанадария 126,"Есильский р-н, мкр Пригородный, Жанадария 126",https://krisha.kz/a/show/760702121
3-комнатная квартира · 103 м² · 2/4 этаж,79 900 000 〒,Переулок 219,"Есильский р-н, Переулок 219",https://krisha.kz/a/show/760149320
2-комнатная квартира · 42 м² · 7/12 этаж,26 500 000 〒,Культегин 10 — Сыганак,"Нура р-н, Культегин 10 — Сыганак",https://krisha.kz/a/show/762198695
3-комнатная квартира · 90.7 м² · 7/9 этаж,72 000 000 〒,Толе би 63,"Нура р-н, Толе би 63",https://krisha.kz/a/show/761752693
1-комнатная квартира · 38 м² · 4/9 этаж,25 500 000 〒,Ильяса Омарова 21/1,"Нура р-н, Ильяса Омарова 21/1",https://krisha.kz/a/show/762234377
1-комнатная квартира · 32 м² · 4/4 этаж,12 000 000 〒,Тамшалы 26,"Сарыарка р-н, Тамшалы 26",https://krisha.kz/a/show/762311876
2-комнатная квартира · 70 м² · 9 этаж,41 500 000 〒,Кошкарбаева 10/1,"Алматы р-н, Кошкарбаева 10/1",https://krisha.kz/a/show/761937178
2-комнатная квартира · 43 м² · 8/9 этаж,28 000 000 〒,Жубан Молдагалиев 5 — Ханшатыра,"Нура р-н, Жубан Молдагалиев 5 — Ханшатыра",https://krisha.kz/a/show/762055010
2-комнатная квартира · 67.4 м² · 5/16 этаж,36 000 000 〒,"ТРЦ ""Хан-Шатыр""","Есильский р-н, Кайыма Мухамедханова 17 — Недалеко от пр. Туран, ТРЦ ""Хан-Шатыр""",https://krisha.kz/a/show/762277771
3-комнатная квартира · 85.5 м² · 7/14 этаж,95 000 000 〒,Толе би 61 — Дом находится за Хан Шатыр,"Нура р-н, Толе би 61 — Дом находится за Хан Шатыр",https://krisha.kz/a/show/689371011
3-комнатная квартира · 90 м² · 2/10 этаж,44 000 000 〒,Сарайшык 34,"Есильский р-н, Сарайшык 34",https://krisha.kz/a/show/1000169985
3-комнатная квартира · 55 м² · 8/12 этаж,37 900 000 〒,Нажимединова 28/1,"Алматы р-н, Нажимединова 28/1",https://krisha.kz/a/show/762300853
1-комнатная квартира · 38 м² · 6/11 этаж,16 500 000 〒,Косшыгулулы 21 — Рядом 67 гимназия,"Сарыарка р-н, Косшыгулулы 21 — Рядом 67 гимназия",https://krisha.kz/a/show/1000337732
2-комнатная квартира · 62 м² · 8/10 этаж,38 850 000 〒,Бокейхана 25,"Есильский р-н, Бокейхана 25",https://krisha.kz/a/show/678236110
1-комнатная квартира · 44.2 м² · 7/17 этаж,26 900 000 〒,12/1 — Улы Дала и Толе Би,"Есильский р-н, Толе би 25, 25А, 14, 14/1, 12, 12/2, 12/1 — Улы Дала и Толе Би",https://krisha.kz/a/show/762258686
3-комнатная квартира · 103 м² · 8/21 этаж,63 600 000 〒,Кардиологический центр,"Нура р-н, Кабанбай батыра 29 — 99 школа, Азия Парк, Каз Мунай Газ, КТЖ, РДЦ, Нейрохирургия, ЦМИД, Кардиологический центр",https://krisha.kz/a/show/760052932
4-комнатная квартира · 85.7 м² · 8/13 этаж,58 000 000 〒,Туркестан 14,"Есильский р-н, Туркестан 14",https://krisha.kz/a/show/698165876
2-комнатная квартира · 73 м² · 3/12 этаж,64 000 000 〒,Туран 39 — Достык,Туран 39 — Достык,https://krisha.kz/a/show/1000331487
1-комнатная квартира · 35 м² · 4/4 этаж,9 800 000 〒,Акжол 37,"р-н Байконур, Акжол 37",https://krisha.kz/a/show/698228333
2-комнатная квартира · 70.58 м²,от 39 171 900 〒,Мангилик Ел — Хусейн бен Талал,"Есильский р-н, Мангилик Ел — Хусейн бен Талал",https://krisha.kz/a/show/690477049
1-комнатная квартира · 31 м² · 5/6 этаж,12 800 000 〒,Кабанбай батыра 107,"Есильский р-н, Кабанбай батыра 107",https://krisha.kz/a/show/696529297
2-комнатная квартира · 65 м² · 10/20 этаж,36 450 000 〒,Туркестан — ГОРЯЧАЯ ЦЕНА! Ботанический сад,"Есильский р-н, Туркестан — ГОРЯЧАЯ ЦЕНА! Ботанический сад",https://krisha.kz/a/show/681073107
2-комнатная квартира · 80 м² · 9/14 этаж,30 000 000 〒,Тараса Шевченко 8,"Сарыарка р-н, Тараса Шевченко 8",https://krisha.kz/a/show/761954204
3-комнатная квартира · 71.1 м² · 16/17 этаж,37 500 000 〒,Альфараби 32 — Magnum,"Есильский р-н, Альфараби 32 — Magnum",https://krisha.kz/a/show/696056702
3-комнатная квартира · 97 м² · 2/9 этаж,52 500 000 〒,Б. Момушулы 38/2,"Алматы р-н, Б. Момушулы 38/2",https://krisha.kz/a/show/1000205895
2-комнатная квартира · 50.17 м² · 3/12 этаж,35 000 000 〒,Е 915 15,"Есильский р-н, Е 915 15",https://krisha.kz/a/show/1000302539
2-комнатная квартира · 37 м² · 8/9 этаж,23 000 000 〒,Калдаякова 25а 25а — 809,"Есильский р-н, Калдаякова 25а 25а — 809",https://krisha.kz/a/show/760697808
3-комнатная квартира · 93.9 м² · 7/13 этаж,47 000 000 〒,Ракымжан Кошкарбаев 48,"Алматы р-н, Ракымжан Кошкарбаев 48",https://krisha.kz/a/show/762054902
2-комнатная квартира · 47 м² · 1/6 этаж,19 000 000 〒,Шакарим Кудайберди — Школа гимназия √64,"Алматы р-н, Шакарим Кудайберди — Школа гимназия √64",https://krisha.kz/a/show/685740131
2-комнатная квартира · 60 м² · 11/12 этаж,35 500 000 〒,Абикен Бектуров 3/3,"Есильский р-н, Абикен Бектуров 3/3",https://krisha.kz/a/show/762175206
3-комнатная квартира · 86 м² · 16/23 этаж,31 500 000 〒,Иманова 17,"р-н Байконур, Иманова 17",https://krisha.kz/a/show/761169744
4-комнатная квартира · 112.3 м² · 11/12 этаж,61 000 000 〒,Ильяс Омарова 2/1 — Сыганак,"Есильский р-н, Ильяс Омарова 2/1 — Сыганак",https://krisha.kz/a/show/762032119
3-комнатная квартира · 62.1 м² · 6/6 этаж,16 000 000 〒,Конституции 22,"Сарыарка р-н, Конституции 22",https://krisha.kz/a/show/1000377948
1-комнатная квартира · 38.8 м²,22 300 000 〒,Керей-Жанибек хандар 44/2,"Есильский р-н, Керей-Жанибек хандар 44/2",https://krisha.kz/a/show/762144367
1-комнатная квартира · 35 м² · 4/5 этаж,15 400 000 〒,топовая локация,"Сарыарка р-н, Бараева 10/6 — Горячая цена , топовая локация",https://krisha.kz/a/show/760818530
2-комнатная квартира · 65.4 м² · 7/15 этаж,27 000 000 〒,А 75,"Алматы р-н, А 75",https://krisha.kz/a/show/761050268
1-комнатная квартира · 50.4 м² · 7/13 этаж,27 000 000 〒,Керей и Жанибек хандар 22 — Туркестан,"Есильский р-н, Керей и Жанибек хандар 22 — Туркестан",https://krisha.kz/a/show/761667429
1-комнатная квартира · 39 м² · 1/5 этаж,21 500 000 〒,Е-102 11,"Есильский р-н, Е-102 11",https://krisha.kz/a/show/689825073
3-комнатная квартира · 71 м² · 5/12 этаж,38 500 000 〒,Нажмиденова 15,"Алматы р-н, Нажмиденова 15",https://krisha.kz/a/show/761276010
2-комнатная квартира · 80 м² · 4 этаж,69 999 999 〒,Керей Жанибек Хандар 50/1,"Есильский р-н, Керей Жанибек Хандар 50/1",https://krisha.kz/a/show/760932722
3-комнатная квартира · 94 м² · 14/20 этаж,80 000 000 〒,Туран 44/2,Туран 44/2,https://krisha.kz/a/show/697165367
1-комнатная квартира · 26 м² · 4/5 этаж,14 300 000 〒,Куйши Дина 2/2 — Евразия куйши Дина,"Алматы р-н, Куйши Дина 2/2 — Евразия куйши Дина",https://krisha.kz/a/show/1000218816
1-комнатная квартира · 31.2 м² · 2/5 этаж,13 500 000 〒,Жангельдина 4 — Пр.Сарыарка,"Сарыарка р-н, Жангельдина 4 — Пр.Сарыарка",https://krisha.kz/a/show/761672990
4-комнатная квартира · 135 м² · 23/28 этаж,88 888 888 〒,Нажимеденова 4,"Алматы р-н, Нажимеденова 4",https://krisha.kz/a/show/1000301846
1-комнатная квартира · 42.5 м² · 8/12 этаж,27 000 000 〒,Бухар Жырау 27,"Есильский р-н, Бухар Жырау 27",https://krisha.kz/a/show/689796132
2-комнатная квартира · 69.7 м² · 3/22 этаж,32 500 000 〒,Нажимеденова 10/1,"Алматы р-н, Нажимеденова 10/1",https://krisha.kz/a/show/1000118426
